,index,Tags,text,top3_topic_scibert,top3_topic,top3_topic_scibert_str,top3_descricao,top3_tags_descricao,mean_similarity_top3_descricao,top4_topic_scibert,top4_topic,top4_topic_scibert_str,top4_descricao,top4_tags_descricao,mean_similarity_top4_descricao,top5_topic_scibert,top5_topic,top5_topic_scibert_str,top5_descricao,top5_tags_descricao,mean_similarity_top5_descricao
215,fe764741eb374b87.json,[],"['DESeq2', 'Input feature count D1', 'Input dataset', 'Input feature count D2', 'Input dataset', 'Input feature count D3', 'Input dataset', 'Input feature count N1', 'Input dataset', 'Input feature count N2', 'Input dataset', 'Input feature count N3', 'Input dataset', 'batch_factors', 'DESeq2', 'deseq_out', 'plots', 'deseq2', 'runtime parameter for tool DESeq2', 'Input feature count D1', 'Input feature count D2', 'Input feature count D3', 'Input feature count N1', 'Input feature count N2', 'Input feature count N3']","['batch_factors', '', '', '', '', '', '', '', '', '']",-1,batch_factors         ,"[118, 0, 861]","[['nascent', 'RNA'], [], ['biostar']]",0.85266703,"['input', 'feature', 'count', 'dataset', 'n3', 'n2', 'n1', 'd3', 'd2', 'd1']",0,input feature count dataset n3 n2 n1 d3 d2 d1,"[505, 202, 938, 305]","[[], ['Hi-C'], [], []]",0.8076801,"['deseq2', 'tool', 'runtime', 'parameter', 'for', 'deseq_out', '', '', '', '']",0,deseq2 tool runtime parameter for deseq_out    ,"[752, 589, 912, 591, 376]","[[], [], [], ['ChIP'], []]",0.8780707
216,d851f8436497dd1c.json,[],"['Demo', 'reads', 'Input dataset', 'qualities', 'Input dataset', 'Select high quality segments', 'output1', 'short_reads_trim_seq', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'Add column', 'out_file1', 'Tabular-to-FASTA', 'output', 'tabular_to_fasta', 'megablast_wrapper', 'megablast_wrapper', 'Compute sequence length', 'output', 'fasta_compute_length', 'Concatenate datasets', 'out_file1', 'Join two Datasets', 'out_file1', 'Filter', 'out_file1', 'Fetch taxonomic representation', 'out_file1', 'gi2taxonomy', 'Find lowest diagnostic rank', 'out_file1', 'lca_wrapper', 'Summarize taxonomy', 'out_file1', 't2t_report', 'Draw phylogeny', 'out_file1', 't2ps']","['short_reads_trim_seq', 'select', 'segments', 'quality', 'output1', 'high', '', '', '', '']",-1,short_reads_trim_seq select segments quality output1 high    ,"[116, 758, 725]","[[], [], []]",0.88777524,"['short_reads_trim_seq', 'sequence', 'reads', 'rank', 'output1', 'lowest', 'length', 'find', 'diagnostic', 'compute']",-1,short_reads_trim_seq sequence reads rank output1 lowest length find diagnostic compute,"[116, 333, 278, 679]","[[], [], [], []]",0.89749694,"['sequence', 'output1', 'length', 'compute', '', '', '', '', '', '']",-1,sequence output1 length compute      ,"[972, 472, 324, 711, 828]","[[], ['aptamer', 'SELEX'], [], [], []]",0.83198607
217,3d5347f1e8ee7db2.json,[],"['Pipe 1.2 picard', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'input_file', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'input_file', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'fastq_input', 'fastq_input', 'Map with BWA-MEM', 'bam_output', 'bwa', 'inputFile', 'CollectInsertSizeMetrics', 'outFile', 'histFile', 'picard', 'inputFile', 'SortSam', 'outFile', 'picard', 'inputFile', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'reference_source', 'MPileup', 'output_mpileup', 'output_log', 'samtools_mpileup', 'input', 'Varscan', 'output', 'varscan_version_2', 'input', 'ANNOVAR Annotate VCF', 'output', 'table_annovar', 'input', 'VCFtoTab-delimited:', 'out_file1', 'vcf2tsv', 'runtime parameter for tool FASTQ Groomer', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FASTQ Groomer', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Map with BWA-MEM', 'runtime parameter for tool Map with BWA-MEM', 'runtime parameter for tool CollectInsertSizeMetrics', 'runtime parameter for tool SortSam', 'runtime parameter for tool MarkDuplicates', 'runtime parameter for tool MPileup', 'runtime parameter for tool Varscan', 'runtime parameter for tool ANNOVAR Annotate VCF', 'runtime parameter for tool VCFtoTab-delimited:']","['inputfile', 'contaminants', 'output_mpileup', 'metrics_file', 'samtools_mpileup', 'limits', '', '', '', '']",-1,inputfile contaminants output_mpileup metrics_file samtools_mpileup limits    ,"[238, 955, 580]","[[], [], []]",0.89462334,"['table_annovar', 'mpileup', '', '', '', '', '', '', '', '']",-1,table_annovar mpileup        ,"[674, 489, 460, 208]","[[], [], [], []]",0.8870986,"['contaminants', 'output_mpileup', 'vcftotab', 'sortsam', 'delimited', 'collectinsertsizemetrics', 'inputfile', 'tool', 'runtime', 'parameter']",-1,contaminants output_mpileup vcftotab sortsam delimited collectinsertsizemetrics inputfile tool runtime parameter,"[368, 969, 30, 588, 244]","[[], [], [], [], ['aptamer', 'SELEX']]",0.8895629
218,e1cc0886cd27b92e.json,[],"['Evolution Analysis (All Other Data)', 'Tabular Start/End', 'Input dataset', 'Ref Seq ', 'Input dataset', 'Reads', 'Input dataset', 'Tabular Metadata', 'Input dataset', 'Remove beginning', 'out_file1', 'Split file', 'list_output_tab', 'split_file_to_collection', 'Cut', 'out_file1', 'Relabel identifiers', 'output', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Parse parameter value', 'text_param', 'Parse parameter value', 'text_param', 'Kc-Align', 'fasta', 'clustal', 'kc_align', 'sarscov2formatter', 'msa', 'dups', 'outmeta', 'sarscov2formatter', 'general_options', 'general_options', 'general_options', 'likelihood_mapping', 'IQ-TREE', 'bionj', 'treefile', 'contree', 'mldist', 'splits.nex', 'iqtree', 'iqtree', 'input_file', 'input_nhx', 'HyPhy-SLAC', 'slac_log', 'slac_output', 'hyphy_slac', 'input_file', 'input_nhx', 'HyPhy-FEL', 'fel_log', 'fel_output', 'hyphy_fel', 'input_file', 'input_nhx', 'HyPhy-MEME', 'meme_log', 'meme_output', 'hyphy_meme', 'input_file', 'input_nhx', 'HyPhy-PRIME', 'prime_log', 'prime_output', 'hyphy_prime', 'sarscov2summary', 'summary', 'sarscov2summary', 'runtime parameter for tool IQ-TREE', 'runtime parameter for tool IQ-TREE', 'runtime parameter for tool IQ-TREE', 'runtime parameter for tool IQ-TREE', 'runtime parameter for tool HyPhy-SLAC', 'runtime parameter for tool HyPhy-SLAC', 'runtime parameter for tool HyPhy-FEL', 'runtime parameter for tool HyPhy-FEL', 'runtime parameter for tool HyPhy-MEME', 'runtime parameter for tool HyPhy-MEME', 'runtime parameter for tool HyPhy-PRIME', 'runtime parameter for tool HyPhy-PRIME', 'Tabular Start/End', 'Ref Seq ', 'Reads', 'Tabular Metadata']","['outmeta', 'mldist', 'dups', '', '', '', '', '', '', '']",-1,outmeta mldist dups       ,"[602, 608, 786]","[['viral', 'bacterial', 'quickies', 'variation', 'phylogeny'], [], []]",0.8425862,"['mldist', 'clustal', 'bionj', 'meme', 'runtime', 'tool', 'hyphy', 'for', 'parameter', '']",-1,mldist clustal bionj meme runtime tool hyphy for parameter ,"[792, 659, 344, 336]","[[], [], [], []]",0.832162,"['clustal', 'slac', 'runtime', 'tool', 'hyphy', 'for', 'parameter', '', '', '']",-1,clustal slac runtime tool hyphy for parameter   ,"[603, 973, 90, 314, 477]","[[], [], [], ['ChIP-seq', 'bowtie', 'Mapping'], []]",0.86291695
219,7c5e8394ce29288d.json,[],"['Somatics Variant Calling - HDS (imported from uploaded file)', 'Tumor BAM', 'Input dataset', 'Normal BAM', 'Input dataset', 'Reference fasta', 'Input dataset', 'normal_bam', 'reference', 'tumor_bam', 'VarScan somatic', 'output', 'varscan_somatic', 'input', 'intervals', 'transcripts', 'SnpEff eff:', 'snpeff_output', 'statsFile', 'snpeff', 'runtime parameter for tool VarScan somatic', 'runtime parameter for tool VarScan somatic', 'runtime parameter for tool VarScan somatic', 'runtime parameter for tool SnpEff eff:', 'runtime parameter for tool SnpEff eff:', 'runtime parameter for tool SnpEff eff:', 'Tumor BAM', 'Normal BAM', 'Reference fasta', 'SnpEff eff: on input dataset(s) - HTML stats']","['bam', 'input', 'reference', 'dataset', 'tumor', 'normal', 'fasta', 'tumor_bam', 'transcripts', 'statsfile']",0,bam input reference dataset tumor normal fasta tumor_bam transcripts statsfile,"[951, 589, 32]","[[], [], []]",0.8746114,"['variant', 'uploaded', 'somatics', 'imported', 'hds', 'from', 'file', 'calling', '', '']",-1,variant uploaded somatics imported hds from file calling  ,"[403, 74, 141, 588]","[[], [], [], []]",0.8612467,"['statsfile', '', '', '', '', '', '', '', '', '']",-1,statsfile         ,"[280, 864, 103, 894, 210]","[[], [], [], [], []]",0.8188995
220,d4029ce1344e874a.json,['ATACseq'],"['Lucille Delisle', 'ATACseq (release v0.4)', 'PE fastq input', 'Input dataset collection', 'reference_genome', 'Input parameter', 'effective_genome_size', 'Input parameter', 'Cutadapt', 'out_pairs', 'report', 'cutadapt', 'Bowtie2', 'output', 'mapping_stats', 'bowtie2', 'Filter BAM', 'out_file2', 'out_file1', 'bamtools_filter', 'Samtools idxstats', 'output', 'samtools_idxstats', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'Text reformatting', 'outfile', 'text_processing', 'bedtools BAM to BED', 'output', 'bedtools', 'Paired-end histogram', 'output1', 'output2', 'pe_histogram', 'Samtools view', 'outputcnt', 'samtools_view', 'MACS2 callpeak', 'output_tabular', 'output_narrowpeaks', 'output_summits', 'output_treat_pileup', 'output_control_lambda', 'output_extra_files', 'macs2', 'bedtools SlopBed', 'output', 'bedtools', 'Search in textfiles', 'output', 'text_processing', 'Wig/BedGraph-to-bigWig', 'out_file1', 'bedtools MergeBED', 'output', 'bedtools', 'bedtools Compute both the depth and breadth of coverage', 'output', 'bedtools', 'Text reformatting', 'outfile', 'text_processing', 'Concatenate datasets', 'out_file1', 'Text reformatting', 'outfile', 'text_processing', 'MultiQC', 'stats', 'plots', 'html_report', 'multiqc', 'ATACseq', 'PE fastq input', 'reference_genome', 'effective_genome_size', 'Cutadapt (remove adapter + bad quality bases)', 'Bowtie2 map on reference', 'mapping stats', 'filter MAPQ30 concordant pairs and not mitochondrial pairs', 'Get number of reads per chromosome', 'remove PCR duplicates', 'MarkDuplicates metrics', 'BAM filtered rmDup', 'reads in chrM/MT for multiQC', 'convert BAM to BED to improve peak calling', 'Compute fragment length histogram', 'histogram of fragment length', 'number of reads', 'Call Peak with MACS2', 'MACS2 narrowPeak', 'get summits +/-500kb', 'summary of MACS2', 'MACS2 report', 'Bigwig from MACS2', 'Coverage from MACS2 (bigwig)', 'Merge summits +/-500kb', '1kb around summits', 'Compute coverage on summits +/-500kb', 'number of reads in peaks', 'Nb of reads in summits +-500bp', 'Combine number of reads in peaks with total number of reads', 'reads in peaks multiQC', 'MultiQC on input dataset(s): Stats', 'MultiQC webpage']","['reads', 'of', 'chromosome', 'nb', 'mergebed', 'lucille', 'per', 'delisle', 'datasets', 'output_narrowpeaks']",-1,reads of chromosome nb mergebed lucille per delisle datasets output_narrowpeaks,"[314, 527, 753]","[['ChIP-seq', 'bowtie', 'Mapping'], ['ChIP'], []]",0.87866443,"['markduplicates', 'datasets', 'delisle', 'pcr', 'mt', 'metrics_file', 'metrics', 'lucille', 'for', 'chrm']",-1,markduplicates datasets delisle pcr mt metrics_file metrics lucille for chrm,"[475, 71, 11, 62]","[['ATACseq'], ['CUTnRUN'], ['CUTnRUN'], ['CUTnRUN']]",0.88566846,"['multiqc', 'in', 'reads', 'chrm', 'release', 'mt', 'v0', 'for', 'datasets', 'concatenate']",-1,multiqc in reads chrm release mt v0 for datasets concatenate,"[287, 664, 678, 487, 704]","[[], ['RNASeq', 'Bacteria', 'FastQC', 'MultiQC', 'Trimmomatic', 'Bowtie2', 'featureCounts', 'DESeq2'], [], [], []]",0.8714291
221,ebdea787cec2fd72.json,[],"['Header to GO Slim', 'Convert', 'out_file1', 'Join two Datasets', 'out_file1', 'Join two Datasets', 'out_file1', 'Join two Datasets', 'out_file1']","['out_file1', 'two', 'join', 'datasets', 'to', 'slim', 'header', 'go', 'convert', '']",-1,out_file1 two join datasets to slim header go convert ,"[322, 423, 1010]","[['aptamer', 'SELEX'], [], []]",0.88935727,"['slim', 'to', 'header', 'go', 'convert', 'out_file1', '', '', '', '']",-1,slim to header go convert out_file1    ,"[625, 685, 985, 577]","[[], [], [], []]",0.8860401,"['out_file1', 'two', 'join', 'datasets', 'to', 'slim', 'header', 'go', 'convert', '']",-1,out_file1 two join datasets to slim header go convert ,"[322, 423, 1010, 451, 241]","[['aptamer', 'SELEX'], [], [], [], []]",0.8879036
222,b2176abeb937f026.json,[],"['RNAseq with rRNA removal MED4', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'Trim sequences', 'output', 'fastx_trimmer', 'Clip', 'output', 'fastx_clipper', 'Clip', 'output', 'fastx_clipper', 'Clip', 'output', 'fastx_clipper', 'Clip', 'output', 'fastx_clipper', 'FastQC:Read QC', 'html_file', 'fastqc', 'Map with Bowtie for Illumina', 'output', 'bowtie_wrappers', 'Filter SAM', 'out_file1', 'sam_bitwise_flag_filter', 'SamToFastq', 'fq_single', 'interleaved_fastq', 'fq1', 'fq2', 'fq_u', 'picard', 'Map with Bowtie for Illumina', 'output', 'bowtie_wrappers', 'Map with Bowtie for Illumina', 'output', 'bowtie_wrappers', 'Filter SAM', 'out_file1', 'sam_bitwise_flag_filter', 'Filter SAM', 'out_file1', 'sam_bitwise_flag_filter', 'Compare two Datasets', 'out_file1', 'Subtract Whole Dataset', 'output', 'subtract_query', 'Subtract Whole Dataset', 'output', 'subtract_query', 'SAM-to-BAM', 'output1', 'sam_to_bam', 'SAM-to-BAM', 'output1', 'sam_to_bam']","['rrna', 'rnaseq', 'removal', 'med4', 'with', '', '', '', '', '']",-1,rrna rnaseq removal med4 with     ,"[213, 32, 713]","[[], [], []]",0.8372517,"['rrna', 'rnaseq', 'removal', 'med4', 'groomer', 'fastq', 'with', '', '', '']",-1,rrna rnaseq removal med4 groomer fastq with   ,"[770, 119, 475, 139]","[[], [], ['ATACseq'], []]",0.8680792,"['samtofastq', 'rrna', 'rnaseq', 'removal', 'med4', 'groomer', 'fastq', 'with', '', '']",-1,samtofastq rrna rnaseq removal med4 groomer fastq with  ,"[664, 382, 381, 119, 704]","[['RNASeq', 'Bacteria', 'FastQC', 'MultiQC', 'Trimmomatic', 'Bowtie2', 'featureCounts', 'DESeq2'], [], [], [], []]",0.8693236
223,b4bb2c7d8c7b5139.json,[],"['For class', 'reference', 'Input dataset', '2_LAC_XYRMG_302112w_AB12.fastq', 'Input dataset', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'Map with BWA for Illumina', 'output', 'bwa_wrappers', 'Sort', 'out_file1', 'Select', 'out_file1', 'Filter SAM', 'out_file1', 'sam_bitwise_flag_filter', 'Concatenate datasets', 'out_file1', 'toolshed.g2.bx.psu.edu/repos/devteam/realigner_target_creator/gatk_realigner_target_creator/0.0.4', 'toolshed.g2.bx.psu.edu/repos/devteam/indel_realigner/gatk_indel_realigner/0.0.6', 'toolshed.g2.bx.psu.edu/repos/devteam/unified_genotyper/gatk_unified_genotyper/0.0.6']","['out_file1', 'input', 'dataset', 'select', 'reference', 'output_file', 'output', 'sort', 'datasets', 'concatenate']",0,out_file1 input dataset select reference output_file output sort datasets concatenate,"[613, 61, 423]","[['SNP'], [], []]",0.9200246,"['out_file1', 'output_file', '', '', '', '', '', '', '', '']",0,out_file1 output_file        ,"[667, 413, 551, 728]","[['virus', 'viroid', 'illumina', 'sRNAs'], [], [], []]",0.9580325,"['sam_bitwise_flag_filter', 'map', 'illumina', 'with', 'bwa', 'for', '', '', '', '']",-1,sam_bitwise_flag_filter map illumina with bwa for    ,"[294, 328, 171, 784, 740]","[[], [], [], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], []]",0.9117525
224,bf90f2bd20fbff21.json,[],"['NGS_Workflow_workshop', 'FASTA_R1', 'Input dataset', 'FASTA_R2', 'Input dataset', 'FASTA_reference', 'Input dataset', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Bowtie2', 'output', 'bowtie2', 'SortSam', 'outFile', 'picard', 'RmDup', 'output1', 'samtools_rmdup', 'samtools mpileup', 'output_file_pu', 'samtools_mpileup', 'ivar variants', 'output_variants_vcf', 'ivar_variants', 'FreeBayes', 'output_vcf', 'freebayes', 'VarScan mpileup', 'output', 'varscan_mpileup', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'FASTA_R1', 'FASTA_R2', 'FASTA_reference', 'FastQC on input dataset(s): Webpage', 'FastQC on input dataset(s): RawData', 'SortSam on input dataset(s): Alignment sorted in coordinate order', 'samtools mpileup on input dataset(s) pileup', 'FreeBayes on input dataset(s) (variants)']","['varscan', 'output_vcf', 'output1', 'ngs_workflow_workshop', 'varscan_mpileup', 'mpileup', 'fastqc', '', '', '']",-1,varscan output_vcf output1 ngs_workflow_workshop varscan_mpileup mpileup fastqc   ,"[875, 580, 59]","[[], [], []]",0.8918759,"['freebayes', 'output1', 'varscan', 'mpileup', '', '', '', '', '', '']",-1,freebayes output1 varscan mpileup      ,"[801, 397, 466, 340]","[[], ['bwa', 'freebayes', 'genmedmsc', 'illumina', 'workshop', '2019-03', 'annovar', 'snpeff'], [], []]",0.88040125,"['mpileup', 'freebayes', 'varscan', 'pileup', 'output_file_pu', 'varscan_mpileup', 'trimmomatic', 'sortsam', 'samtools', 'on']",-1,mpileup freebayes varscan pileup output_file_pu varscan_mpileup trimmomatic sortsam samtools on,"[508, 2, 383, 1004, 614]","[[], [], [], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], []]",0.87195176
225,1e1a299825f27f11.json,"['bigdata', 'downsample', 'memoryfailures', 'fastq']","['Downsample interlaced uncompressed fastqsanger reads the tedious way', 'Interlaced uncompressed fastqsanger reads', 'Input dataset', 'FASTQ to Tabular', 'output_file', 'fastq_to_tabular', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'input1', 'Line/Word/Character count', 'out_file1', 'Advanced Cut', 'output', 'text_processing', 'Replace Text', 'outfile', 'text_processing', 'Replace Text', 'outfile', 'text_processing', 'Unique', 'outfile', 'text_processing', 'Select random lines', 'out_file1', 'Add column', 'out_file1', 'Add column', 'out_file1', 'Replace', 'outfile', 'text_processing', 'Replace', 'outfile', 'text_processing', 'Join', 'output', 'text_processing', 'Join', 'output', 'text_processing', 'input_file', 'Tabular to FASTQ', 'output_file', 'tabular_to_fastq', 'input_file', 'Tabular to FASTQ', 'output_file', 'tabular_to_fastq', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'MultiQC', 'stats', 'html_report', 'multiqc', 'bigdata', 'downsample', 'memoryfailures', 'fastq', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Line/Word/Character count', 'runtime parameter for tool Tabular to FASTQ', 'runtime parameter for tool Tabular to FASTQ', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'Interlaced uncompressed fastqsanger reads', 'FastQC Interlaced Reads Before Downsampling', 'Count total number of interlaced reads', 'Forward Replace Text read pattern. Should match forward Add Column', 'Reverse Replace Text read pattern. Should match reverse Add Column', 'Forward Add Column read pattern. Should match forward Replace Text', 'Reverse Add Column read pattern. Should match reverse Replace Text', 'FastQC Forward Reads After Downsampled', 'FastQC Reverse Reads After Downsampled', 'Aggregated FastQC Reports: Compare Before and After Downsampling']","['text_file', 'unique', 'stats', 'input1', '', '', '', '', '', '']",-1,text_file unique stats input1      ,"[485, 343, 689]","[['name:iris', 'name:Groups', 'Scatterplot'], [], []]",0.9097612,"['unique', 'stats', 'input1', 'input', 'dataset', 'cut', 'advanced', '', '', '']",-1,unique stats input1 input dataset cut advanced   ,"[322, 258, 901, 292]","[['aptamer', 'SELEX'], [], [], []]",0.85340023,"['unique', 'stats', 'word', 'line', 'character', 'output_file', 'count', '', '', '']",-1,unique stats word line character output_file count   ,"[324, 846, 47, 261, 357]","[[], ['ChIP'], [], [], []]",0.8611201
