,index,Tags,text,top3_topic_bert,top3_topic,top3_topic_bert_str,top3_descricao,top3_tags_descricao,mean_similarity_top3_descricao
161,57165345b898b978.json,[],"['RSeQC', 'Input 1', 'Input dataset', 'Input 2', 'Input dataset', 'Input 3', 'Input dataset', 'Input 4', 'Input dataset', 'Input 5', 'Input dataset', 'Input 6', 'Input dataset', 'Read Duplication', 'outputpdf', 'outputxls', 'outputseqxls', 'rseqc', 'input', 'Read Duplication', 'outputpdf', 'outputxls', 'outputseqxls', 'rseqc', 'input', 'Read Duplication', 'outputpdf', 'outputxls', 'outputseqxls', 'rseqc', 'input', 'Read Duplication', 'outputpdf', 'outputxls', 'outputseqxls', 'rseqc', 'input', 'Read Duplication', 'outputpdf', 'outputxls', 'outputseqxls', 'rseqc', 'Read Duplication', 'outputpdf', 'outputxls', 'outputseqxls', 'rseqc', 'runtime parameter for tool Read Duplication', 'runtime parameter for tool Read Duplication', 'runtime parameter for tool Read Duplication', 'runtime parameter for tool Read Duplication', 'Input 1', 'Input 2', 'Input 3', 'Input 4', 'Input 5', 'Input 6', 'RSeQC output 1', 'RSeQC output 2', 'RSeQC output 3', 'RSeQC output 4', 'RSeQC output 5', 'RSeQC output 6']","['input', 'rseqc', 'outputxls', 'outputseqxls', 'outputpdf', 'output', 'dataset', '', '', '']",0,input rseqc outputxls outputseqxls outputpdf output dataset   ,"[289, 740, 317]","[[], [], []]",0.884176
162,f14121a9358dffdb.json,[],"['Question1Workflow', 'hs_5q31_exons(2)(1).bed', 'Input dataset', 'hs_5q31_cpg(2)(1).bed', 'Input dataset', 'bedtools Intersect intervals', 'output', 'bedtools', 'bedtools Intersect intervals', 'output', 'bedtools', 'bedtools Intersect intervals', 'output', 'bedtools', 'bedtools Intersect intervals', 'output', 'bedtools', 'hs_5q31_exons(2)(1).bed', 'hs_5q31_cpg(2)(1).bed']","['bedtools', 'intersect', 'intervals', 'bed', 'hs_5q31_exons', 'hs_5q31_cpg', '', '', '', '']",0,bedtools intersect intervals bed hs_5q31_exons hs_5q31_cpg    ,"[68, 663, 974]","[[], [], []]",0.86744183
163,899db1fa0c09130a.json,[],"[""Workflow constructed from history 'TRIAL'"", 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Gene BED To Exon/Intron/Codon BED', 'out_file1', 'Join', 'output', 'join', 'Group', 'out_file1', 'Join two Datasets', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Sort', 'out_file1']","['two', 'datasets', 'join', '', '', '', '', '', '', '']",-1,two datasets join       ,"[180, 41, 126]","[[], [], []]",0.8944779
164,6dcb43f86b9cd7dc.json,['ChIP'],"['Lucille Delisle', 'Get Confident Peaks From ChIP_PE duplicates (release v0.1)', '2 rmDup BAMPE', 'Input dataset collection', 'effective_genome_size', 'Input parameter', 'bin_size', 'Input parameter', 'Samtools view', 'outputcnt', 'samtools_view', 'MACS2 callpeak', 'output_tabular', 'output_narrowpeaks', 'output_treat_pileup', 'output_control_lambda', 'macs2', 'Collapse Collection', 'output', 'collapse_collections', 'Extract dataset', 'output', 'Extract dataset', 'output', 'Wig/BedGraph-to-bigWig', 'out_file1', 'Table Compute', 'table', 'table_compute', 'bedtools Intersect intervals', 'output', 'bedtools', 'advancedOpt', 'bigwigs', 'bigwigAverage', 'outFileName', 'deeptools_bigwig_average', 'Parse parameter value', 'integer_param', 'Samtools view', 'outputsam', 'samtools_view', 'MACS2 callpeak', 'output_tabular', 'output_narrowpeaks', 'macs2', 'MultiQC', 'stats', 'html_report', 'multiqc', 'bedtools Intersect intervals', 'output', 'bedtools', 'Filter', 'out_file1', 'Cut', 'out_file1', 'Unique', 'outfile', 'text_processing', 'ChIP', 'runtime parameter for tool bigwigAverage', 'runtime parameter for tool bigwigAverage', '2 rmDup BAMPE', 'effective_genome_size', 'bin_size', 'count number of reads', 'call peaks individually', 'individual_macs2_narrowPeaks', 'put all nb of reads into single dataset', 'get first narrowPeak', 'get second narrowPeak', 'individual normalized bigwig', 'get min value', 'strict overlap between peaks of both replicates', 'strict_intersect_peaks', 'average coverage from both replicates', 'average_bigwig', 'convert min nb of reads to parameter', 'downsample BAM', 'call peaks on merge', 'merged_macs2_narrowPeaks', 'multiQC', 'multiqc_output', 'get merged peaks overlapping both replicates', 'only keep peaks with summits overlapping intersection of both replicates', 'keep only columns of narrowPeak', 'discard duplicated lines', 'shared_narrowPeak']","['collapse_collections', 'collapse', 'advancedopt', 'collection', '', '', '', '', '', '']",-1,collapse_collections collapse advancedopt collection      ,"[393, 817, 247]","[[], ['ChIP'], []]",0.87413937
165,20fe561687df596c.json,[],"['workflow.vcf', 'Coriell-NA12880_R2.fastq', 'Input dataset', 'Coriell-NA12880_R1.fastq', 'Input dataset', 'Coriell-NA12878_R2.fastq', 'Input dataset', 'Coriell-NA12878_R1.fastq', 'Input dataset', 'Coriell-NA12877_R2.fastq', 'Input dataset', 'Coriell-NA12877_R1.fastq', 'Input dataset', 'Galaxy-Workflow-workflow.ga', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'BWA-MEM', 'bam_output', 'bwa', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'BWA-MEM', 'bam_output', 'bwa', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'BWA-MEM', 'bam_output', 'bwa', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'MergeSamFiles', 'outFile', 'picard', 'Filter', 'out_file2', 'out_file1', 'bamtools_filter', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'CleanSam', 'outFile', 'picard', 'FreeBayes', 'output_vcf', 'freebayes', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'ANNOVAR Annotate VCF', 'output', 'table_annovar', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Group', 'out_file1', 'Sort', 'out_file1']","['fastqc', 'vcffilter', 'bwa', 'coriell', 'fastq', 'picard', 'filter', 'workflow', 'mem', 'addorreplacereadgroups']",0,fastqc vcffilter bwa coriell fastq picard filter workflow mem addorreplacereadgroups,"[489, 862, 575]","[[], [], []]",0.9478679
166,9b5ae15bb9aaba48.json,"['ATAC', 'hg19']","['ATAC-seq for 4xpaired fastq cutadapt bowtie2 MACS2 2019 07 24', 'GC-SB-8103-40_S2_L001_R1_001.fastq.gz', 'Input dataset', 'GC-SB-8103-40_S2_L001_R2_001.fastq.gz', 'Input dataset', 'GC-SB-8103-40_S2_L002_R1_001.fastq.gz', 'Input dataset', 'GC-SB-8103-40_S2_L002_R2_001.fastq.gz', 'Input dataset', 'GC-SB-8103-40_S2_L003_R1_001.fastq.gz', 'Input dataset', 'GC-SB-8103-40_S2_L003_R2_001.fastq.gz', 'Input dataset', 'GC-SB-8103-40_S2_L004_R1_001.fastq.gz', 'Input dataset', 'GC-SB-8103-40_S2_L004_R2_001.fastq.gz', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Cutadapt', 'out1', 'out2', 'report', 'cutadapt', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Cutadapt', 'out1', 'out2', 'report', 'cutadapt', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Cutadapt', 'out1', 'out2', 'report', 'cutadapt', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Cutadapt', 'out1', 'out2', 'report', 'cutadapt', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Bowtie2', 'output', 'mapping_stats', 'bowtie2', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Bowtie2', 'output', 'mapping_stats', 'bowtie2', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Bowtie2', 'output', 'mapping_stats', 'bowtie2', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Bowtie2', 'output', 'mapping_stats', 'bowtie2', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.2.0', 'MultiQC', 'stats', 'html_report', 'log', 'multiqc', 'MultiQC', 'stats', 'html_report', 'multiqc', 'Samtools sort', 'output1', 'samtools_sort', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'Filter', 'out_file2', 'out_file1', 'bamtools_filter', 'MACS2 callpeak', 'output_tabular', 'output_narrowpeaks', 'output_summits', 'output_treat_pileup', 'output_control_lambda', 'output_extra_files', 'macs2', 'ATAC', 'hg19', 'GC-SB-8103-40_S2_L001_R1_001.fastq.gz', 'GC-SB-8103-40_S2_L001_R2_001.fastq.gz', 'GC-SB-8103-40_S2_L002_R1_001.fastq.gz', 'GC-SB-8103-40_S2_L002_R2_001.fastq.gz', 'GC-SB-8103-40_S2_L003_R1_001.fastq.gz', 'GC-SB-8103-40_S2_L003_R2_001.fastq.gz', 'GC-SB-8103-40_S2_L004_R1_001.fastq.gz', 'GC-SB-8103-40_S2_L004_R2_001.fastq.gz']","['text_file', 'html_file', 'input', 'dataset', 'bowtie2', 'cutadapt', 'out1', 'out2', 'report', 'mapping_stats']",0,text_file html_file input dataset bowtie2 cutadapt out1 out2 report mapping_stats,"[849, 226, 22]","[[], [], []]",0.9394638
167,4e8639cc4e9050d1.json,[],"['Galaxy 101 Bioinformatics Tutorial- Finding the exon with the highest number SNPs in human Chromosome 22', 'Exons', 'Input dataset', 'Features', 'Input dataset', 'inputA', 'reduce_or_iterate', 'bedtools Intersect intervals', 'output', 'bedtools', 'in_file', 'Datamash', 'out_file', 'datamash_ops', 'input', 'Sort', 'out_file1', 'infile', 'Select first', 'outfile', 'text_processing', 'input1', 'input2', 'Compare two Datasets', 'out_file1', 'runtime parameter for tool bedtools Intersect intervals', 'runtime parameter for tool bedtools Intersect intervals', 'runtime parameter for tool Datamash', 'runtime parameter for tool Sort', 'runtime parameter for tool Select first', 'runtime parameter for tool Compare two Datasets', 'runtime parameter for tool Compare two Datasets', 'Exons', 'Features', 'Count the number of SNPs per Exon', 'Sort the Exons by SNPs count', 'Select the top five exons']","['input1', 'first', 'datamash', 'select', '', '', '', '', '', '']",-1,input1 first datamash select      ,"[231, 1003, 938]","[[], [], []]",0.8933316
168,0360984110693d9f.json,[],"['Exon with maximum repeat on Chr 22', 'UCSC Main on Human: knownGene (chr22:1-50,818,468)', 'Input dataset', 'UCSC Main on Human: rmsk (chr22:1-50,818,468)', 'Input dataset', 'Join', 'output', 'join', 'Group', 'out_file1', 'Join', 'output', 'text_processing', 'Sort', 'outfile', 'text_processing', 'Cut', 'out_file1']","['join', 'sort', 'group', 'cut', '', '', '', '', '', '']",0,join sort group cut      ,"[40, 856, 318]","[[], [], []]",0.85963064
169,1e4eb6ccb47d9fc7.json,['Hi-C'],"['Lucille Delisle', 'Hi-C_juicermediumtabixToCool_c (release v0.2)', 'Bin size in bp', 'Input parameter', 'genome name', 'Input parameter', 'Juicer Medium Tabix with validPairs', 'Input dataset collection', 'Interactions to consider to calculate weights in normalization step', 'Input parameter', 'cooler_makebins', 'output', 'cooler_makebins', 'cooler_cload_tabix', 'output', 'cooler_cload_tabix', 'blacklist', 'cooler_balance', 'output', 'cooler_balance', 'Hi-C', 'runtime parameter for tool cooler_balance', 'Bin size in bp', 'genome name', 'Juicer Medium Tabix with validPairs', 'Interactions to consider to calculate weights in normalization step', 'make bed with bins', 'Load pairs in matrix', 'matrix with raw values', 'ICE normalization', 'matrix with iced values']","['to', 'parameter', 'input', 'with', 'output', 'normalization', 'cooler_balance', 'matrix', 'in', 'interactions']",0,to parameter input with output normalization cooler_balance matrix in interactions,"[296, 853, 243]","[['Hi-C'], [], []]",0.8972323
170,66e90021db5c6b31.json,[],"[""'cut' workflow: reassign columns (fails with uncaught API exception)"", 'Input dataset', 'input', 'Cut', 'out_file1', 'runtime parameter for tool Cut']","['with', 'uncaught', 'reassign', 'out_file1', 'fails', 'exception', 'workflow', 'columns', 'api', 'cut']",-1,with uncaught reassign out_file1 fails exception workflow columns api cut,"[430, 250, 416]","[[], [], []]",0.90662247
171,173def229790fbee.json,[],"['SNP calls analysis', 'Map with BWA for Illumina', 'output', 'bwa_wrappers', 'SAM-to-BAM', 'output1', 'sam_to_bam', 'gatk_unified_genotyper']","['with', 'to', 'snp', 'sam', 'output', 'map', 'illumina', 'for', 'calls', 'bwa']",-1,with to snp sam output map illumina for calls bwa,"[426, 907, 64]","[[], [], []]",0.81388545
172,3d1f4bd67ce30f99.json,[],"['Standard strict virus mapping', 'fasta viral genome', 'Input dataset', 'Fastq read forward', 'Input dataset', 'Fastq reads reverse', 'Input dataset', 'Map with Bowtie for Illumina', 'output', 'bowtie_wrappers', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'Group', 'out_file1']","['sam', 'or', 'bam', 'strict', 'standard', 'samtool_filter2', 'virus', 'out_file1', 'mapping', 'filter']",-1,sam or bam strict standard samtool_filter2 virus out_file1 mapping filter,"[801, 571, 990]","[[], [], ['variant', 'calling']]",0.9043076
173,6e3ca91737d56374.json,[],"[' tute 01', 'Exons', 'Input dataset', 'SNPs', 'Input dataset', 'Join', 'output', 'join', 'Group', 'out_file1', 'Sort', 'out_file1', 'infile', 'Select first', 'outfile', 'text_processing', 'Join two Datasets', 'out_file1', 'Advanced Cut', 'output', 'text_processing', 'runtime parameter for tool Select first', 'Exons', 'SNPs']","['exons', '', '', '', '', '', '', '', '', '']",-1,exons         ,"[145, 744, 81]","[[], [], []]",0.84405065
174,51f936d1a4e849fa.json,['NEBNext'],"['New England Biolabs', 'pRESTO NEBNext Immune Sequencing Kit Workflow v3.2.0', 'Input Datasets', 'Input dataset collection', 'R1 Primer FASTA', 'Input dataset', 'R2 Primer FASTA', 'Input dataset', 'C-Region FASTA', 'Input dataset', 'Immune Ref FASTA', 'Input dataset', 'NumReads', 'Input parameter', 'Unzip collection', 'forward', 'reverse', 'seqtk_sample', 'default', 'seqtk', 'seqtk_sample', 'default', 'seqtk', 'pRESTO FilterSeq', 'fastq_out', 'log_out', 'presto_filterseq', 'pRESTO FilterSeq', 'fastq_out', 'log_out', 'presto_filterseq', 'pRESTO MaskPrimers', 'fastq_out', 'log_out', 'presto_maskprimers', 'pRESTO ParseLog', 'output', 'presto_parselog', 'pRESTO MaskPrimers', 'fastq_out', 'log_out', 'presto_maskprimers', 'pRESTO ParseLog', 'output', 'presto_parselog', 'pRESTO ParseLog', 'output', 'presto_parselog', 'pRESTO PairSeq', 'r1_out', 'r2_out', 'presto_pairseq', 'pRESTO ParseLog', 'output', 'presto_parselog', 'pRESTO BuildConsensus', 'fastq_out', 'log_out', 'presto_buildconsensus', 'pRESTO BuildConsensus', 'fastq_out', 'log_out', 'presto_buildconsensus', 'pRESTO ParseLog', 'output', 'presto_parselog', 'pRESTO PairSeq', 'r1_out', 'r2_out', 'presto_pairseq', 'pRESTO ParseLog', 'output', 'presto_parselog', 'pRESTO AssemblePairs', 'fastq_out', 'log_out', 'presto_assemblepairs', 'pRESTO FilterSeq', 'fastq_out', 'log_out', 'presto_filterseq', 'pRESTO ParseLog', 'output', 'presto_parselog', 'pRESTO MaskPrimers', 'fastq_out', 'log_out', 'presto_maskprimers', 'pRESTO ParseLog', 'output', 'presto_parselog', 'pRESTO ParseLog', 'output', 'presto_parselog', 'pRESTO ParseHeaders', 'output', 'presto_parseheaders', 'pRESTOr AbSeq3 Report', 'output', 'prestor_abseq3', 'pRESTO ParseHeaders', 'output', 'presto_parseheaders', 'pRESTO ParseHeaders', 'output', 'presto_parseheaders', 'pRESTO CollapseSeq', 'fastq_out', 'presto_collapseseq', 'pRESTO ParseHeaders', 'output', 'presto_parseheaders', 'pRESTO Partition', 'lower_out', 'upper_out', 'presto_partition', 'pRESTO ParseHeaders', 'output', 'presto_parseheaders', 'NEBNext', 'Input Datasets', 'R1 Primer FASTA', 'R2 Primer FASTA', 'C-Region FASTA', 'Immune Ref FASTA', 'NumReads', 'mask low quality bases', 'rename cregion based on primers', 'Final Report', 'Final pRESTO Report', 'Final sequences', 'C-Region Table', 'Unique Sequences', 'Unique sequences', 'Uniq C-region Table', 'Unique C-regions', 'Unique sequences (>=2  reads)', 'Unique C-region Table (>=2 obs)', ' Unique C-regions (>=2 reads)']","['presto_partition', '', '', '', '', '', '', '', '', '']",-1,presto_partition         ,"[142, 497, 479]","[['rna', 'seq', 'sam', 'paired', 'unique'], ['Genome'], []]",0.7811675
175,e3e646407e3f921d.json,[],"['Gaps_FINAL', 'Fichier .gaps', 'Input dataset', 'PANEL', 'Input dataset', 'input', 'Convert', 'out_file1', 'input', 'Convert', 'out_file1', 'input', 'Cut', 'out_file1', 'input', 'Remove beginning', 'out_file1', 'input', 'Select first', 'out_file1', 'input', 'Add column', 'out_file1', 'input1', 'Merge Columns', 'out_file1', 'input1', 'Merge Columns', 'out_file1', 'input1', 'Merge Columns', 'out_file1', 'input', 'Cut', 'out_file1', 'inputs', 'Concatenate datasets', 'out_file1', 'text_processing', 'input', 'Convert', 'out_file1', 'input', 'Cut', 'out_file1', 'input1', 'input2', 'Paste', 'out_file1', 'input', 'Select first', 'out_file1', 'input1', 'input2', 'Compare two Datasets', 'out_file1', 'inputs', 'Concatenate datasets', 'out_file1', 'text_processing', 'runtime parameter for tool Convert', 'runtime parameter for tool Convert', 'runtime parameter for tool Cut', 'runtime parameter for tool Remove beginning', 'runtime parameter for tool Select first', 'runtime parameter for tool Add column', 'runtime parameter for tool Merge Columns', 'runtime parameter for tool Merge Columns', 'runtime parameter for tool Merge Columns', 'runtime parameter for tool Cut', 'runtime parameter for tool Concatenate datasets', 'runtime parameter for tool Convert', 'runtime parameter for tool Cut', 'runtime parameter for tool Paste', 'runtime parameter for tool Paste', 'runtime parameter for tool Select first', 'runtime parameter for tool Compare two Datasets', 'runtime parameter for tool Compare two Datasets', 'runtime parameter for tool Concatenate datasets', 'Input Dataset', 'PANEL']","['out_file1', 'input', 'input1', 'dataset', 'convert', 'panel', 'inputs', 'input2', 'text_processing', 'gaps_final']",0,out_file1 input input1 dataset convert panel inputs input2 text_processing gaps_final,"[61, 136, 308]","[[], [], []]",0.9335558
176,71e29a1ac26a94f9.json,"['aptamer', 'SELEX']","['Abundance NrD Filter Workflow', 'input', 'Filter', 'out_file1', 'aptamer', 'SELEX', 'runtime parameter for tool Filter']","['filter', 'workflow', 'tool', 'selex', 'runtime', 'parameter', 'out_file1', 'nrd', 'input', 'for']",-1,filter workflow tool selex runtime parameter out_file1 nrd input for,"[127, 134, 933]","[[], [], []]",0.9489641
177,889aa91c6d3f5654.json,[],"[""Workflow constructed from history 'Ejercicio: An\\u00e1lisis en genoma completo mediante Galaxy - MB'"", 'CONTENEDOR', 'Input dataset', 'CONTENIDO', 'Input dataset', 'input1', 'input2', 'Join', 'output', 'join', 'input1', 'Group', 'out_file1', 'input', 'Sort', 'out_file1', 'input', 'Select first', 'out_file1', 'input1', 'input2', 'Compare two Datasets', 'out_file1', 'runtime parameter for tool Join', 'runtime parameter for tool Join', 'runtime parameter for tool Group', 'runtime parameter for tool Sort', 'runtime parameter for tool Select first', 'runtime parameter for tool Compare two Datasets', 'runtime parameter for tool Compare two Datasets', 'CONTENEDOR', 'CONTENIDO']","['input', 'out_file1', 'input1', 'input2', 'contenedor', 'contenido', 'dataset', 'join', 'genoma', 'from']",0,input out_file1 input1 input2 contenedor contenido dataset join genoma from,"[619, 528, 308]","[[], [], []]",0.9443756
